BTC000000000;10/03/23;20367.00;20370.60;19628.25;20187.24;0
BTC000000000;09/03/23;21720.08;21802.72;20210.31;20363.02;0
BTC000000000;08/03/23;22216.44;22268.90;21708.05;21718.08;0
BTC000000000;07/03/23;22428.32;22527.42;22011.26;22219.77;0
BTC000000000;06/03/23;22436.82;22584.29;22331.31;22429.76;0
BTC000000000;03/03/23;23476.63;23479.35;22213.24;22362.68;0
BTC000000000;02/03/23;23647.02;23739.14;23245.02;23475.47;0
BTC000000000;01/03/23;23150.93;23880.63;23088.63;23646.55;0
BTC000000000;28/02/23;23521.84;23585.38;23077.65;23147.35;0
BTC000000000;27/02/23;23561.45;23857.89;23205.88;23522.87;0
BTC000000000;24/02/23;23946.01;24103.71;23007.07;23198.13;0
BTC000000000;23/02/23;24190.72;24572.09;23693.92;23947.49;0
BTC000000000;22/02/23;24437.42;24472.34;23644.32;24188.84;0
BTC000000000;21/02/23;24833.05;25126.85;24200.36;24436.35;0
BTC000000000;20/02/23;24336.62;25020.46;23927.91;24829.15;0
BTC000000000;17/02/23;23621.28;24924.04;23460.76;24565.60;0
BTC000000000;16/02/23;24307.35;25134.12;23602.52;23623.47;0
BTC000000000;15/02/23;22220.59;24307.84;22082.77;24307.84;0
BTC000000000;14/02/23;21801.82;22293.14;21632.39;22220.80;0
BTC000000000;13/02/23;21787.00;21898.41;21460.09;21808.10;0
BTC000000000;10/02/23;21819.01;21941.19;21539.39;21651.18;0
BTC000000000;09/02/23;22946.57;22996.44;21773.97;21819.04;0
BTC000000000;08/02/23;23263.42;23367.96;22731.10;22939.40;0
BTC000000000;07/02/23;22757.27;23310.97;22756.26;23264.29;0
BTC000000000;06/02/23;22954.02;23119.28;22692.03;22760.11;0
BTC000000000;03/02/23;23469.41;23678.10;23279.96;23449.32;0
BTC000000000;02/02/23;23720.82;24167.21;23468.60;23471.87;0
BTC000000000;01/02/23;23137.84;23764.54;22877.75;23723.77;0
BTC000000000;31/01/23;22840.80;23225.02;22765.57;23139.28;0
BTC000000000;30/01/23;23774.65;23789.35;22657.58;22840.14;0
BTC000000000;27/01/23;23030.72;23417.72;22654.59;23078.73;0
BTC000000000;26/01/23;23108.96;23237.08;22911.37;23032.78;0
BTC000000000;25/01/23;22639.27;23722.10;22406.08;23117.86;0
BTC000000000;24/01/23;22929.63;23134.01;22549.74;22636.47;0
BTC000000000;23/01/23;22721.09;23126.49;22654.30;22934.43;0
BTC000000000;20/01/23;21085.37;22692.36;20919.13;22676.55;0
BTC000000000;19/01/23;20686.75;21163.01;20685.38;21086.79;0
BTC000000000;18/01/23;21161.05;21564.50;20541.54;20688.78;0
BTC000000000;17/01/23;21175.83;21438.66;20978.53;21161.52;0
BTC000000000;16/01/23;20882.22;21360.88;20715.75;21169.63;0
BTC000000000;13/01/23;18868.91;19964.32;18753.16;19909.57;0
BTC000000000;12/01/23;18117.59;19030.09;17995.20;18869.59;0
BTC000000000;11/01/23;17446.36;17934.90;17337.99;17934.90;0
BTC000000000;10/01/23;17192.95;17484.72;17162.99;17446.29;0
BTC000000000;09/01/23;17093.99;17389.96;17093.99;17196.55;0
BTC000000000;06/01/23;16836.47;16991.99;16716.42;16951.97;0
BTC000000000;05/01/23;16863.47;16884.02;16790.28;16836.74;0
BTC000000000;04/01/23;16680.21;16964.59;16667.76;16863.24;0
BTC000000000;03/01/23;16688.85;16760.45;16622.37;16679.86;0
BTC000000000;02/01/23;16625.51;16759.34;16572.23;16688.47;0
