BTC000000000;16/03/23;-27.206;-93.476;-29.255;-86.462;0.000
BTC000000000;15/03/23;+16.307;+1.996;-10.741;-27.016;0.000
BTC000000000;14/03/23;-22.977;+50.478;+4.852;+15.183;0.000
BTC000000000;13/03/23;-84.513;-74.068;-89.820;-22.167;0.000
BTC000000000;10/03/23;-80.763;-170.269;-104.477;-165.731;0.000
BTC000000000;09/03/23;+66.435;+70.303;+29.654;+8.707;0.000
BTC000000000;08/03/23;+22.853;+21.382;+74.108;+66.545;0.000
BTC000000000;07/03/23;+9.537;+11.609;+13.968;+23.100;0.000
BTC000000000;06/03/23;+0.379;+2.524;+14.540;+9.451;0.000
BTC000000000;03/03/23;+46.344;+39.632;-5.287;-2.991;0.000
BTC000000000;02/03/23;+7.258;+11.065;+46.449;+49.761;0.000
BTC000000000;01/03/23;-20.979;+5.960;-6.728;+7.288;0.000
BTC000000000;28/02/23;+16.021;-12.364;-0.476;-21.111;0.000
BTC000000000;27/02/23;+1.684;+11.554;+5.556;+16.223;0.000
BTC000000000;24/02/23;+16.322;+10.304;-8.567;-13.805;0.000
BTC000000000;23/02/23;+10.219;+19.432;+29.854;+32.303;0.000
BTC000000000;22/02/23;+10.198;-4.059;-2.093;+10.078;0.000
BTC000000000;21/02/23;+16.190;+26.745;+23.517;+10.232;0.000
BTC000000000;20/02/23;-19.991;-4.234;-11.258;+16.074;0.000
BTC000000000;17/02/23;-29.394;-3.854;-19.523;-10.615;0.000
BTC000000000;16/02/23;+29.045;+8.429;+6.042;-38.352;0.000
BTC000000000;15/02/23;-85.849;-32.875;-64.389;+28.970;0.000
BTC000000000;14/02/23;-18.846;-82.883;-20.395;-85.859;0.000
BTC000000000;13/02/23;-0.680;-17.706;-7.965;-18.573;0.000
BTC000000000;10/02/23;+1.469;+1.954;+3.695;-7.195;0.000
BTC000000000;09/02/23;+51.678;+48.094;+10.891;+7.753;0.000
BTC000000000;08/02/23;+13.808;+16.156;+43.958;+51.348;0.000
BTC000000000;07/02/23;-21.757;-2.439;+1.107;+14.163;0.000
BTC000000000;06/02/23;+8.646;-8.223;-2.823;-21.672;0.000
BTC000000000;03/02/23;+22.453;+24.171;+25.909;+30.281;0.000
BTC000000000;02/02/23;+10.712;+20.657;+8.103;+0.962;0.000
BTC000000000;01/02/23;-24.577;-16.662;-25.176;+10.732;0.000
BTC000000000;31/01/23;-12.838;-22.703;-4.903;-24.637;0.000
BTC000000000;30/01/23;+40.885;+24.298;-4.744;-12.928;0.000
BTC000000000;27/01/23;-31.291;-15.622;-0.132;+10.446;0.000
BTC000000000;26/01/23;+3.397;-7.714;+11.335;-1.991;0.000
BTC000000000;25/01/23;-20.325;+20.873;-22.054;+3.694;0.000
BTC000000000;24/01/23;+12.826;-24.791;+6.412;-20.823;0.000
BTC000000000;23/01/23;-9.095;-0.325;+4.637;+13.163;0.000
BTC000000000;20/01/23;-71.991;-18.772;-76.593;-11.244;0.000
BTC000000000;19/01/23;-18.905;-67.395;-11.174;-70.106;0.000
BTC000000000;18/01/23;+22.928;+18.971;-6.954;-18.875;0.000
BTC000000000;17/01/23;+0.698;-5.836;+21.273;+22.850;0.000
BTC000000000;16/01/23;-13.865;-3.628;-12.526;+0.383;0.000
BTC000000000;13/01/23;-96.413;-65.379;-94.739;-59.522;0.000
BTC000000000;12/01/23;-39.818;-46.795;-40.418;-52.235;0.000
BTC000000000;11/01/23;-37.049;-57.550;-36.521;-49.534;0.000
BTC000000000;10/01/23;-14.525;-25.101;-10.093;-27.244;0.000
BTC000000000;09/01/23;-5.756;-5.420;-4.020;-14.315;0.000
BTC000000000;06/01/23;-15.065;-22.885;-22.088;-14.223;0.000
BTC000000000;05/01/23;+1.604;-6.354;+4.418;-6.797;0.000
BTC000000000;04/01/23;-10.867;+4.772;-7.297;+1.574;0.000
BTC000000000;03/01/23;+0.518;-12.033;-2.723;-10.875;0.000
BTC000000000;02/01/23;-3.795;-0.066;-3.016;+0.516;0.000
